,text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities,Topic,x,y,topic_color
3520,We commend the Government's effort in its commitment to create a conducive environment for electric mobility in Kenya starting with the President's assurance on including the emobility tax incentive in this year's Finance Bill. #BasiGoMovement,2,5,2023-06-03 16:44:06+00:00,"['commend', 'government', 'effort', 'commitment', 'create', 'conducive', 'environment', 'electric', 'mobility', 'kenya', 'starting', 'president', 'assurance', 'including', 'emobility', 'tax', 'incentive', 'year', 'finance', 'bill', 'basigomovement']",0.0,0.439,0.561,0.8885,Positive,[],['kenya'],11,-2.378422,-3.1224253,"(47, 179, 91)"
3521,"The Lagos Metropolitan Area Transport Authority has launched the first phase of its sustainable transport initiative aimed at a carbon free mobility ecosystem in the state.

Read more: https://t.co/eGeclti1vK

#energy #power #news #africanews #exclusive @MetroLagos",2,3,2023-06-06 13:31:52+00:00,"['lagos', 'metropolitan', 'area', 'transport', 'authority', 'launched', 'first', 'phase', 'sustainable', 'transport', 'initiative', 'aimed', 'carbon', 'free', 'mobility', 'ecosystem', 'state', 'read', 'energy', 'power', 'news', 'africanews', 'exclusive', 'metrolagos']",0.0,0.338,0.662,0.7717,Positive,['lagos metropolitan area transport authority'],[],11,-2.0920253,-3.2579033,"(47, 179, 91)"
3522,RT @AmpersandMotor1: The benefits of electric motorcycles in #Africa extend beyond financial savings and environmental advantages. Read the…,2,0,2023-06-08 09:26:52+00:00,"['rt', 'ampersandmotor1', 'benefit', 'electric', 'motorcycle', 'africa', 'extend', 'beyond', 'financial', 'saving', 'environmental', 'advantage', 'read', 'the…']",0.0,0.379,0.621,0.6908,Positive,[],[],11,-2.371001,-3.0864491,"(47, 179, 91)"
3523,RT @BasiGoKenya: We commend the Government's effort in its commitment to create a conducive environment for electric mobility in Kenya star…,2,0,2023-06-03 17:26:53+00:00,"['rt', 'basigokenya', 'commend', 'government', 'effort', 'commitment', 'create', 'conducive', 'environment', 'electric', 'mobility', 'kenya', 'star…']",0.0,0.432,0.568,0.765,Positive,[],['kenya'],11,-2.3450186,-3.1557105,"(47, 179, 91)"
3524,"RT @isaac_otwoma: Chill am I seeing Azziad shoes looking together with that of Mheshimiwa Ababu Namwamba?
I think it's time for Ruto to bri…",2,0,2023-06-08 09:24:19+00:00,"['rt', 'isaacotwoma', 'chill', 'seeing', 'azziad', 'shoe', 'looking', 'together', 'mheshimiwa', 'ababu', 'namwamba', 'think', 'time', 'ruto', 'bri…']",0.0,0.0,1.0,0.0,Neutral,['mheshimiwa'],[],11,-2.3184843,-3.1228971,"(47, 179, 91)"
3525,RT @UfMSecretariat: Following #UfM Head of Sector for Transport Francesc Carbonell’s presentation on key Regional Transport Action Plan for…,2,0,2023-06-07 19:19:30+00:00,"['rt', 'ufmsecretariat', 'following', 'ufm', 'head', 'sector', 'transport', 'francesc', 'carbonell', '’', 'presentation', 'key', 'regional', 'transport', 'action', 'plan', 'for…']",0.0,0.0,1.0,0.0,Neutral,['francesc'],[],11,-2.0987213,-3.275292,"(47, 179, 91)"
3526,RT @ESIAfrica: The Lagos Metropolitan Area Transport Authority has launched the first phase of its sustainable transport initiative aimed a…,2,0,2023-06-07 09:57:12+00:00,"['rt', 'esiafrica', 'lagos', 'metropolitan', 'area', 'transport', 'authority', 'launched', 'first', 'phase', 'sustainable', 'transport', 'initiative', 'aimed', 'a…']",0.0,0.177,0.823,0.2023,Positive,[],[],11,-2.1062763,-3.262383,"(47, 179, 91)"
3527,"RT @AssociationAwak: Earlier today, Kawangware slums.
Ongoing resilient recovery program for vulnerable mothers living in urban slums.
Prom…",2,0,2023-06-08 07:18:44+00:00,"['rt', 'associationawak', 'earlier', 'today', 'kawangware', 'slum', 'ongoing', 'resilient', 'recovery', 'program', 'vulnerable', 'mother', 'living', 'urban', 'slum', 'prom…']",0.112,0.0,0.888,-0.2263,Negative,[],[],11,-2.4862206,-3.0040705,"(47, 179, 91)"
3528,"The next frontier in the energy-transport/environment nexus? Visiting the @Nishati2017, @undptz, @EUinTZ Tanzania Energy Efficiency Action Plan project in Dodoma recently.
@EwuraTanzania 
@NemcTanzania 
@naturenews247 
#Tanzania
#energyefficiency 
#environment 
#ElectricVehicles https://t.co/3WTUWBhrew",1,5,2023-06-08 09:44:47+00:00,"['next', 'frontier', 'energytransportenvironment', 'nexus', 'visiting', 'nishati2017', 'undptz', 'euintz', 'tanzania', 'energy', 'efficiency', 'action', 'plan', 'project', 'dodoma', 'recently', 'ewuratanzania', 'nemctanzania', 'naturenews247', 'tanzania', 'energyefficiency', 'environment', 'electricvehicles']",0.0,0.18,0.82,0.5574,Positive,['nishati2017'],"['ewuratanzania', 'naturenews247 tanzania']",11,-2.1455693,-3.3623087,"(47, 179, 91)"
3529,"Bringing lower operating #transport costs to #offgrid #rural communities through #eMobility powered by #SolarPV #minigrids reducing transport #emissions and #GlobalWarming in #Africa 

https://t.co/6scnX0izUS",1,4,2023-06-03 07:44:16+00:00,"['bringing', 'lower', 'operating', 'transport', 'cost', 'offgrid', 'rural', 'community', 'emobility', 'powered', 'solarpv', 'minigrids', 'reducing', 'transport', 'emission', 'globalwarming', 'africa']",0.121,0.0,0.879,-0.296,Negative,[],[],11,-2.089984,-3.3818169,"(47, 179, 91)"
3530,"""The provision of non-motorised green/micro-mobility #transport options is the ultimate pathway that will allow African nations to gravitate towards #green and #sustainable economies at a much faster pace"".

🔖 Read more: https://t.co/WhTlA35lDH https://t.co/GSjTFWRNFC",1,3,2023-06-07 08:44:06+00:00,"['provision', 'nonmotorised', 'greenmicromobility', 'transport', 'option', 'ultimate', 'pathway', 'allow', 'african', 'nation', 'gravitate', 'towards', 'green', 'sustainable', 'economy', 'much', 'faster', 'pace', '🔖', 'read']",0.0,0.095,0.905,0.2263,Positive,[],[],11,-2.1059432,-3.2896087,"(47, 179, 91)"
3531,"""Leapfrogging to Sustainable Transport in Africa""

NGO @agoraverkehr and German development cooperation agency @giz_gmbh release 12 insights into future of African mobility

https://t.co/kp8YSCjk6l",1,3,2023-06-06 09:15:50+00:00,"['eapfrogging', 'sustainable', 'transport', 'africa', 'ngo', 'agoraverkehr', 'german', 'development', 'cooperation', 'agency', 'gizgmbh', 'release', '12', 'insight', 'future', 'african', 'mobility']",0.0,0.0,1.0,0.0,Neutral,['gizgmbh'],[],11,-2.111692,-3.2777746,"(47, 179, 91)"
3532,"📢 The eMag magazine #5 Sustainable mobility and transport with @afrik21 is out!

This fifth issue exposes the obstacles and highlights the solutions provided by electric mobility to accelerate the low-carbon transition of transport systems in #Africa in an inclusive manner. https://t.co/NUHAavaZet",1,3,2023-06-06 08:48:09+00:00,"['📢', 'emag', 'magazine', '5', 'sustainable', 'mobility', 'transport', 'afrik21', 'fifth', 'issue', 'expose', 'obstacle', 'highlight', 'solution', 'provided', 'electric', 'mobility', 'accelerate', 'lowcarbon', 'transition', 'transport', 'system', 'africa', 'inclusive', 'manner']",0.147,0.169,0.683,0.1531,Positive,"['📢 emag', 'afrik21']",[],11,-2.1047697,-3.268345,"(47, 179, 91)"
3533,"We are thrilled to announce that eWAKA has been selected to showcase our innovative electric vehicles (EVs) at the prestigious UN HABITAT Annual General Assembly in Kenya ⚡️

#eWAKA #eMobility #SustainableTransportation #CleanEnergy #UNHABITAT #ElectricVehicles #GreenFuture https://t.co/Mccvsao79U",1,1,2023-06-08 06:01:55+00:00,"['thrilled', 'announce', 'ewaka', 'selected', 'showcase', 'innovative', 'electric', 'vehicle', 'ev', 'prestigious', 'un', 'habitat', 'annual', 'general', 'assembly', 'kenya', '⚡️', 'ewaka', 'emobility', 'sustainabletransportation', 'cleanenergy', 'unhabitat', 'electricvehicles', 'greenfuture']",0.0,0.209,0.791,0.7003,Positive,['un habitat'],[],11,-2.3770683,-3.0843918,"(47, 179, 91)"
3534,RT @AmpersandMotor1: We are delighted to mark the 2nd anniversary of Rwanda passing its #emobility incentives policy package under the E-Mo…,1,0,2023-06-08 09:25:53+00:00,"['rt', 'ampersandmotor1', 'delighted', 'mark', '2nd', 'anniversary', 'rwanda', 'passing', 'emobility', 'incentive', 'policy', 'package', 'emo…']",0.0,0.345,0.655,0.7003,Positive,[],['rwanda'],11,-2.369058,-3.128927,"(47, 179, 91)"
3535,RT @GET_transform: A Time of Use (ToU) tariff for #EV charging could improve #grid usage and lower off-peak costs in 🇰🇪#Kenya. https://t.co…,1,0,2023-06-06 07:23:16+00:00,"['rt', 'gettransform', 'time', 'use', 'tou', 'tariff', 'ev', 'charging', 'could', 'improve', 'grid', 'usage', 'lower', 'offpeak', 'cost', '🇰🇪kenya']",0.115,0.152,0.733,0.1779,Positive,['🇰🇪'],['kenya'],11,-2.2797203,-3.2261207,"(47, 179, 91)"
3536,"RT @SLOCATOfficial: ""The provision of non-motorised green/micro-mobility #transport options is the ultimate pathway that will allow African…",1,0,2023-06-07 18:45:04+00:00,"['rt', 'slocatofficial', 'provision', 'nonmotorised', 'greenmicromobility', 'transport', 'option', 'ultimate', 'pathway', 'allow', 'african…']",0.0,0.16,0.84,0.2263,Positive,[],[],11,-2.0937817,-3.270402,"(47, 179, 91)"
3537,"RT @cleanenergywire: ""Leapfrogging to Sustainable Transport in Africa""

NGO @agoraverkehr and German development cooperation agency @giz_gm…",1,0,2023-06-06 12:07:23+00:00,"['rt', 'cleanenergywire', 'leapfrogging', 'sustainable', 'transport', 'africa', 'ngo', 'agoraverkehr', 'german', 'development', 'cooperation', 'agency', 'gizgm…']",0.0,0.0,1.0,0.0,Neutral,[],[],11,-2.1025672,-3.2765522,"(47, 179, 91)"
3538,"RT @MarkMwandosya: The next frontier in the energy-transport/environment nexus? Visiting the @Nishati2017, @undptz, @EUinTZ Tanzania Energy…",1,0,2023-06-08 09:44:53+00:00,"['rt', 'markmwandosya', 'next', 'frontier', 'energytransportenvironment', 'nexus', 'visiting', 'nishati2017', 'undptz', 'euintz', 'tanzania', 'energy…']",0.0,0.0,1.0,0.0,Neutral,['nishati2017'],[],11,-2.1446145,-3.3659718,"(47, 179, 91)"
3539,"We are thrilled and honored that Round 10 in Jakarta will mark our 75th race as a proud partner of @FIAFormulaE. 
For 75 races, ABB has been at the forefront of driving sustainable mobility!
#ABBFormulaE #Motorsport #emobility https://t.co/mvkS0HRnUn",0,9,2023-06-03 07:18:22+00:00,"['thrilled', 'honored', 'round', '10', 'jakarta', 'mark', '75th', 'race', 'proud', 'partner', 'fiaformulae', '75', 'race', 'abb', 'forefront', 'driving', 'sustainable', 'mobility', 'abbformulae', 'motorsport', 'emobility']",0.0,0.353,0.647,0.8689,Positive,['abb'],['jakarta'],11,-2.333656,-3.101705,"(47, 179, 91)"
3540,"East Africa is revving up its #emobility future! 🚗💨

Check out the progress in scaling e-mobility 👇

This electrifying revolution drives us towards a greener &amp; cleaner tomorrow, from reducing carbon footprint to improving air quality.

@USAIDEastAfrica
https://t.co/MGoPSZR84G",0,1,2023-06-08 07:00:38+00:00,"['east', 'africa', 'revving', 'emobility', 'future', '🚗💨', 'check', 'progress', 'scaling', 'emobility', '👇', 'electrifying', 'revolution', 'drive', 'u', 'towards', 'greener', 'amp', 'cleaner', 'tomorrow', 'reducing', 'carbon', 'footprint', 'improving', 'air', 'quality', 'usaideastafrica']",0.0,0.249,0.751,0.743,Positive,[],"['east africa', '🚗💨']",11,-2.1445842,-3.2453117,"(47, 179, 91)"
3541,"Ampersand, the Kigali-based electric motorcycle #startup says it now has more than 1,000 commercial-use electric motorcycles on the roads in Rwanda and Kenya.

#mobility #cleanenergy #startups #kenya #rwanda https://t.co/ndij0JGohy",0,1,2023-06-08 09:31:01+00:00,"['ampersand', 'kigalibased', 'electric', 'motorcycle', 'startup', 'say', '1000', 'commercialuse', 'electric', 'motorcycle', 'road', 'rwanda', 'kenya', 'mobility', 'cleanenergy', 'startup', 'kenya', 'rwanda']",0.0,0.0,1.0,0.0,Neutral,[],"['rwanda', 'kenya']",11,-2.4166942,-3.0488722,"(47, 179, 91)"
3542,"Welcome to Kenya in 2024 for the Global Energy Efficiency Conference. 😊

Lets make this work! https://t.co/CyHqDon2Pf",0,1,2023-06-08 01:37:28+00:00,"['welcome', 'kenya', '2024', 'global', 'energy', 'efficiency', 'conference', '😊', 'let', 'make', 'work']",0.0,0.521,0.479,0.765,Positive,[],['kenya'],11,-2.2374115,-3.329438,"(47, 179, 91)"
3543,"@srrappoccio But also Africa must provide space and resources for solar power for Europe? Hello, colonialism!! And who should stop reproducing exactly given the negative rates in much of the north? Hello eugenics!!",0,1,2023-06-08 09:31:56+00:00,"['srrappoccio', 'also', 'africa', 'must', 'provide', 'space', 'resource', 'solar', 'power', 'europe', 'hello', 'colonialism', 'stop', 'reproducing', 'exactly', 'given', 'negative', 'rate', 'much', 'north', 'hello', 'eugenics']",0.228,0.0,0.772,-0.7096,Negative,[],['srrappoccio'],11,-1.9640568,-3.547189,"(47, 179, 91)"
3544,"RT @BoschGlobal: What happens to #electricvehicle batteries when they go out of service? 🤔🔋 In the latest episode of our ""From KNOW-HOW to…",28,0,2023-06-08 07:07:25+00:00,"['rt', 'boschglobal', 'happens', 'electricvehicle', 'battery', 'go', 'service', '🤔🔋', 'latest', 'episode', 'knowhow', 'to…']",0.0,0.0,1.0,0.0,Neutral,[],[],22,5.387964,-2.6688387,"(54, 229, 154)"
3545,"By @raedaawawdeh 
“Nuclear battery could last up to 28,000 years.…” @HashemGhaili @mashable 
#innovation #technology #energy #AI
#nuclearenergy #Battery #nuke #tech
#RenewableEnergy #innovation #tech
#Sustainability #China #US #EU #AI  
https://t.co/9WOiA4k8e7",14,24,2023-06-07 02:50:22+00:00,"['raedaawawdeh', '“', 'nuclear', 'battery', 'could', 'last', '28000', 'years…', '”', 'hashemghaili', 'mashable', 'innovation', 'technology', 'energy', 'ai', 'nuclearenergy', 'battery', 'nuke', 'tech', 'renewableenergy', 'innovation', 'tech', 'sustainability', 'china', 'u', 'eu', 'ai']",0.0,0.258,0.742,0.743,Positive,[],['china'],22,5.2486157,-2.7755237,"(54, 229, 154)"
3546,"RT @China4Tech: By @raedaawawdeh 
“Nuclear battery could last up to 28,000 years.…” @HashemGhaili @mashable 
#innovation #technology #energ…",14,0,2023-06-07 13:21:10+00:00,"['rt', 'china4tech', 'raedaawawdeh', '“', 'nuclear', 'battery', 'could', 'last', '28000', 'years…', '”', 'hashemghaili', 'mashable', 'innovation', 'technology', 'energ…']",0.0,0.167,0.833,0.3818,Positive,[],[],22,5.306605,-2.8546834,"(54, 229, 154)"
3547,"RT @Synchronicity34: Supposedly EV batteries only last 2 years, like mobile phones, or just the 8 year warranty period or just 10 years max…",10,0,2023-06-08 09:25:09+00:00,"['rt', 'synchronicity34', 'supposedly', 'ev', 'battery', 'last', '2', 'year', 'like', 'mobile', 'phone', '8', 'year', 'warranty', 'period', '10', 'year', 'max…']",0.0,0.143,0.857,0.3612,Positive,[],[],22,5.3040943,-2.8616643,"(54, 229, 154)"
3548,🤔Chinese startup says its new EV battery doesn’t lose range in the cold https://t.co/Hj6hKSn8Ph #electricvehicles #ev #electriccars #electriccar #emobility #tesla #electric #car #evs #zeroemissions #cars  #evcharging #mobility #climatechange #driveelectric #cleantech #bhfypff https://t.co/Naokyeypm0,3,4,2023-06-07 12:13:36+00:00,"['🤔chinese', 'startup', 'say', 'new', 'ev', 'battery', '’', 'lose', 'range', 'cold', 'electricvehicles', 'ev', 'electriccars', 'electriccar', 'emobility', 'tesla', 'electric', 'car', 'ev', 'zeroemissions', 'car', 'evcharging', 'mobility', 'climatechange', 'driveelectric', 'cleantech', 'bhfypff']",0.097,0.0,0.903,-0.4019,Negative,[],[],22,5.3855815,-2.760988,"(54, 229, 154)"
3549,RT @EnergyHouseVA: 🤔Chinese startup says its new EV battery doesn’t lose range in the cold https://t.co/Hj6hKSn8Ph #electricvehicles #ev #e…,3,0,2023-06-07 12:16:15+00:00,"['rt', 'energyhouseva', '🤔chinese', 'startup', 'say', 'new', 'ev', 'battery', '’', 'lose', 'range', 'cold', 'electricvehicles', 'ev', 'e…']",0.172,0.0,0.828,-0.4019,Negative,[],[],22,5.385272,-2.7837098,"(54, 229, 154)"
3550,RT @DividendMaster: the risk of fires from EV batteries is such that nobody should charge one in or near their home ......  especially the…,2,0,2023-06-06 19:28:05+00:00,"['rt', 'dividendmaster', 'risk', 'fire', 'ev', 'battery', 'nobody', 'charge', 'one', 'near', 'home', 'especially', 'the…']",0.29,0.0,0.71,-0.5423,Negative,[],[],22,5.341512,-2.8307893,"(54, 229, 154)"
3551,"RT @CrownBattery: “My last home batteries were 1200Ah, large-cell Crown batteries – they lasted for 24 years. That was a good investment.”…",2,0,2023-06-08 09:09:07+00:00,"['rt', 'crownbattery', '“', 'last', 'home', 'battery', '1200ah', 'largecell', 'crown', 'battery', '–', 'lasted', '24', 'year', 'good', 'investment', '”', '…']",0.0,0.182,0.818,0.4404,Positive,[],[],22,5.3105073,-2.8602376,"(54, 229, 154)"
3552,"@BreitbartNews Wait till your doing that at night, in the winter, with the heat and lights on. 
Hard pass on EV, the battery tech is just NOT there yet. 
PERHAPS in 10-20 years, but not now.",1,8,2023-06-06 23:32:48+00:00,"['breitbartnews', 'wait', 'till', 'night', 'winter', 'heat', 'light', 'hard', 'pas', 'ev', 'battery', 'tech', 'yet', 'perhaps', '1020', 'year']",0.085,0.0,0.915,-0.1027,Negative,[],[],22,5.339847,-2.7985363,"(54, 229, 154)"
3553,Chinese Startup Claims EV Battery Tech Beats Cold Weather https://t.co/iL5srLXfbM,1,5,2023-06-07 13:54:47+00:00,"['chinese', 'startup', 'claim', 'ev', 'battery', 'tech', 'beat', 'cold', 'weather']",0.0,0.0,1.0,0.0,Neutral,[],[],22,5.388521,-2.7579088,"(54, 229, 154)"
3554,"Typically EVs have batteries that last 10 to 20 years, but there are ways to make your battery last a little longer. Try these methods to keep your battery healthy longer.
#Sustainability #Livegreen #Sustainable #EV #Electricvehicle #Greenliving #Electric
https://t.co/stairAOBlk https://t.co/Y70TwF5krT",1,1,2023-06-05 16:03:09+00:00,"['typically', 'ev', 'battery', 'last', '10', '20', 'year', 'way', 'make', 'battery', 'last', 'little', 'longer', 'try', 'method', 'keep', 'battery', 'healthy', 'longer', 'sustainability', 'livegreen', 'sustainable', 'ev', 'electricvehicle', 'greenliving', 'electric']",0.0,0.097,0.903,0.4019,Positive,[],[],22,5.257616,-2.8717604,"(54, 229, 154)"
3555,"RT @battery_news: New 621-mile range EV battery charges in six minutes and works in any weather
The battery charges in the time it takes to…",1,0,2023-06-08 09:35:51+00:00,"['rt', 'batterynews', 'new', '621mile', 'range', 'ev', 'battery', 'charge', 'six', 'minute', 'work', 'weather', 'battery', 'charge', 'time', 'take', 'to…']",0.0,0.0,1.0,0.0,Neutral,[],[],22,5.37073,-2.8039837,"(54, 229, 154)"
3556,"RT @BarclayBenedict: ""The problem with EVs is the batteries. And you can't recycle them.""

Thread listing EV battery recycling plants. In o…",1,0,2023-06-08 09:32:07+00:00,"['rt', 'barclaybenedict', 'problem', 'ev', 'battery', 'cant', 'recycle', 'thread', 'listing', 'ev', 'battery', 'recycling', 'plant', 'o…']",0.172,0.0,0.828,-0.4019,Negative,[],[],22,5.15233,-2.6791832,"(54, 229, 154)"
3557,"RT @Earth911: Typically EVs have batteries that last 10 to 20 years, but there are ways to make your battery last a little longer. Try thes…",1,0,2023-06-06 05:59:37+00:00,"['rt', 'earth911', 'typically', 'ev', 'battery', 'last', '10', '20', 'year', 'way', 'make', 'battery', 'last', 'little', 'longer', 'try', 'thes…']",0.0,0.0,1.0,0.0,Neutral,[],[],22,5.31576,-2.8426812,"(54, 229, 154)"
3558,RT @the_hybrid_guy: 🔍 Unveiling the Battery Puzzle: Exploring EV Battery Origins &amp; Debunking Green Claims 🔋🌍 Dive into the hidden truth beh…,1,0,2023-06-05 12:33:39+00:00,"['rt', 'thehybridguy', '🔍', 'unveiling', 'battery', 'puzzle', 'exploring', 'ev', 'battery', 'origin', 'amp', 'debunking', 'green', 'claim', '🔋🌍', 'dive', 'hidden', 'truth', 'beh…']",0.0,0.119,0.881,0.3182,Positive,['🔍'],[],22,5.196302,-2.752712,"(54, 229, 154)"
3559,"RT @DaveJ1045: @BreitbartNews Wait till your doing that at night, in the winter, with the heat and lights on. 
Hard pass on EV, the battery…",1,0,2023-06-07 02:36:00+00:00,"['rt', 'davej1045', 'breitbartnews', 'wait', 'till', 'night', 'winter', 'heat', 'light', 'hard', 'pas', 'ev', 'battery…']",0.104,0.0,0.896,-0.1027,Negative,[],[],22,5.3555894,-2.7928371,"(54, 229, 154)"
3560,@ElectrekCo @SCOOTERDOLL A significant contribute of EV range loss / decreased ICE  MPG in winter is from the cars having to work harder to overcome the increased aerodynamic drag from having  to push through denser / colder air. No fancy battery tech will fix that issue.,0,4,2023-06-07 23:11:00+00:00,"['electrekco', 'scooterdoll', 'significant', 'contribute', 'ev', 'range', 'loss', 'decreased', 'ice', 'mpg', 'winter', 'car', 'work', 'harder', 'overcome', 'increased', 'aerodynamic', 'drag', 'push', 'denser', 'colder', 'air', 'fancy', 'battery', 'tech', 'fix', 'issue']",0.135,0.125,0.74,-0.0772,Negative,['electrekco scooterdoll'],[],22,5.3855457,-2.7551785,"(54, 229, 154)"
3561,"@TomFitton @Toyota @WSJopinion Dont get stuck in a snow storm…unless you got fire wood and matches 
Better not live a hurricane area 
Or unregulated power companies with rolling black outs  
Or not have tire insurance 
And that lithium ion battery better not get damaged …(kaboom)",0,2,2023-06-05 07:28:13+00:00,"['tomfitton', 'toyota', 'wsjopinion', 'dont', 'get', 'stuck', 'snow', 'storm…unless', 'got', 'fire', 'wood', 'match', 'better', 'live', 'hurricane', 'area', 'unregulated', 'power', 'company', 'rolling', 'black', 'out', 'tire', 'insurance', 'lithium', 'ion', 'battery', 'better', 'get', 'damaged', '…kaboom']",0.136,0.194,0.669,0.3049,Positive,[],[],22,5.383365,-2.7725346,"(54, 229, 154)"
3562,"@GaryLineker Once your electric car dies at 100k miles, we're does it go? As they cannot be recycled, you have to make new batteries.. so what do you do with the old ones?",0,2,2023-06-08 09:04:42+00:00,"['garylineker', 'electric', 'car', 'dy', '100k', 'mile', 'go', 'recycled', 'make', 'new', 'battery', 'old', 'one']",0.0,0.0,1.0,0.0,Neutral,[],[],22,5.232967,-2.6517637,"(54, 229, 154)"
